17.23,51.0411,53.6057
20.7177,53.0409,47.9535
22.6339,49.0009,45.6602
23.6416,52.109,49.4959
19.92,50.7128,51.4491
20.9471,48.8563,50.6906
17.3882,48.5469,48.1112
20.6053,46.6634,49.2971
22.0473,52.6619,52.4078
17.5905,53.8202,53.5863
21.6007,47.787,48.3926
21.3758,47.4324,50.6962
19.351,52.9555,53.0275
18.3652,55.6561,47.0359
22.5471,49.5934,44.4179
19.2294,50.3868,50.2583
19.1605,48.0945,49.2538
21.0818,50.9433,51.2511
18.4725,52.1443,47.2741
24.753,54.6677,49.507
21.9747,46.6951,51.112
16.1129,48.3082,43.964
16.9334,48.1505,52.8434
19.0304,46.1914,50.6786
19.9032,50.7936,52.2522
18.4115,52.5232,49.8589
17.7692,47.4808,52.0987
22.1108,49.1375,52.5256
19.4432,47.3471,51.4234
24.2601,51.7809,50.2104
22.1349,51.2157,47.327
23.0556,50.2715,45.4182
15.7836,51.9886,51.842
20.6146,48.0492,47.92
20.2237,56.0523,48.1692
19.7706,52.2504,52.0606
20.1514,49.0632,54.9045
19.0937,48.7089,48.5838
23.6759,48.6937,48.7465
20.3421,49.9744,51.0114
13.6196,45.1573,52.3948
15.7419,48.897,47.0186
18.0665,50.0694,45.5014
23.9191,52.1718,46.674
24.5405,44.6154,42.617
17.2331,51.8289,48.6398
17.7766,56.9716,50.8985
16.8592,47.5383,47.8815
19.9607,44.6795,55.7935
23.4911,48.2311,47.7152
19.6757,48.6246,55.8333
17.0569,47.7569,52.1686
23.5115,53.2863,52.8826
13.8231,51.2271,47.7117
21.5852,56.0472,51.123
18.7664,50.8635,49.7424
17.4212,50.8002,46.6671
23.5021,48.1152,48.1794
19.6837,53.1707,43.2174
23.5973,46.5527,50.1853
18.4521,53.3514,49.4951
15.6212,51.2206,47.72
19.3643,49.6967,52.2277
15.6523,46.7538,55.6698
19.3455,53.0972,51.0021
18.2971,50.9071,48.6748
17.6424,48.817,46.233
16.8161,46.7458,52.0895
17.6376,50.5249,50.9579
18.9899,50.1884,51.9211
21.1988,50.2043,51.1542
23.1122,49.5362,51.5375
22.1118,47.3252,51.0168
23.3678,47.817,52.4986
21.8341,54.0421,49.397
21.6441,50.1425,45.7843
22.6509,51.3509,50.0446
17.8145,48.5956,55.7564
25.1934,40.9598,50.8539
22.1092,47.9388,51.893
19.3275,49.5037,50.761
15.3573,43.8995,47.8981
20.9756,51.4553,47.3712
19.7035,52.3266,51.8169
19.5078,53.0309,45.2166
15.5498,51.2019,47.2466
13.4349,49.4999,51.6522
17.5866,50.0105,49.0464
21.2135,50.629,47.7223
18.2737,47.8088,45.5283
19.5403,49.8544,54.6008
19.1876,41.3547,50.9677
19.6538,53.4326,53.6749
18.3888,50.488,44.8302
23.5124,49.9456,54.166
17.0025,52.2867,52.1562
21.9633,49.4125,44.7134
23.615,50.5205,40.1065
17.5898,45.8733,55.4093
16.6904,46.7757,50.967
18.8167,47.3879,51.2994
19.1634,50.5926,48.3555
20.2572,54.7071,49.7453
21.0117,48.4384,53.2139
20.9912,49.837,56.9627
20.2556,51.7076,44.478
19.7043,52.113,51.314
27.4747,52.3853,48.8073
20.8425,46.9165,52.2938
18.2387,46.1276,48.1612
19.0726,50.511,50.7403
23.1409,51.8713,50.8385
19.8397,49.7477,49.826
18.8657,47.7703,54.481
19.8893,49.9884,48.3965
21.1565,53.591,49.0136
20.0268,49.6067,55.2435
19.2188,46.241,51.7282
18.7712,48.9933,50.6578
22.8101,55.5179,50.0382
21.9437,50.6517,55.2824
18.5222,54.3925,49.2312
18.5685,54.2237,51.9332
17.107,48.757,51.0116
18.8038,57.1579,46.524
18.0331,51.965,54.832
22.4735,43.8265,46.5768
16.0278,50.3845,46.2544
25.5955,50.0652,50.757
18.0652,49.4129,55.0394
22.1542,52.2062,47.3251
19.5165,49.7048,49.7082
18.8235,43.7673,47.0212
18.0091,56.884,50.0238
19.9111,49.554,49.105
22.0033,52.2906,46.5221
20.0814,47.7096,47.701
21.9158,49.2391,49.8475
18.9851,50.7758,54.2601
17.5088,52.4551,46.435
21.7047,53.6272,46.542
24.8713,51.5597,46.7716
17.6049,44.6829,49.71
23.2547,50.2541,47.2438
21.6375,52.0465,50.0015
22.6872,46.3866,51.8984
21.3944,52.6869,50.698
19.8269,51.6407,42.238
18.6434,57.4795,52.0179
15.1096,50.0164,48.2296
19.7802,48.7835,54.0802
19.5618,46.614,48.6011
22.4725,50.8633,46.5736
18.6953,44.3228,46.896
21.0493,54.6363,52.3806
26.0434,49.5929,53.9396
17.8387,50.0907,47.6935
18.3479,50.5492,46.81
16.7348,45.6747,44.0678
21.9313,48.9142,46.7197
21.2952,47.542,48.7385
23.2739,49.8028,46.9172
22.7926,53.9461,54.6071
20.5319,46.8232,52.2919
20.4148,48.7773,48.325
17.0414,48.9724,44.4231
15.7588,50.3209,49.7688
19.1053,42.603,51.5919
21.5212,44.8971,50.8464
23.1976,53.4053,54.0849
20.6662,50.0011,50.8323
16.1773,51.8309,44.0816
24.7699,49.6383,50.5479
21.3208,49.3358,47.5718
22.8926,45.8113,50.9904
16.7001,49.3881,50.4152
22.6425,51.2268,48.9201
19.6026,48.3618,47.6891
19.9711,51.0884,51.0687
23.0455,47.4714,45.4722
17.7344,49.8857,48.2602
17.6618,45.3669,48.8098
19.9838,46.2143,47.5977
20.2337,52.3748,53.5632
15.7805,51.7029,49.5828
24.1862,45.6164,47.7329
17.4033,47.5912,55.2678
17.2224,51.6103,51.4005
22.0563,49.8071,54.4146
48.3778,19.8878,49.9896
51.2732,20.5519,48.786
50.7976,16.5933,48.0994
50.6565,18.7706,50.4903
52.293,23.0876,52.1527
50.1547,20.5257,53.1184
49.3972,21.1001,50.9078
53.7889,22.2577,46.2525
45.5543,21.7368,52.961
45.0432,27.4422,50.4683
50.6249,19.9547,53.8378
49.4974,19.9307,47.8668
50.0502,21.2532,47.0558
50.2498,25.0733,50.5118
46.8762,23.1864,55.571
49.517,22.7728,53.2329
48.7017,18.4139,47.3105
55.1981,15.3848,43.6867
52.28,19.8312,50.0353
48.9668,19.8434,50.6433
49.2609,21.5454,48.2305
46.3043,16.4925,48.5855
50.2645,25.161,46.7045
49.0694,18.8964,53.9791
50.283,17.7694,51.7188
52.4988,17.1481,49.5608
48.078,21.0413,47.0923
49.8302,24.5733,51.5194
47.3734,22.3263,53.0094
47.7505,19.6564,48.2058
45.3248,21.847,42.1823
52.0359,13.9423,51.549
50.9827,20.4002,50.9459
47.1463,16.0389,50.7109
53.3714,16.9639,46.8395
48.3839,21.9912,50.6756
52.1952,20.7387,52.9284
51.1808,23.7736,49.9772
52.5508,20.8007,51.7031
52.6686,21.1338,47.0484
45.9971,12.3724,53.9242
51.8273,12.1985,53.2284
49.6432,23.1718,45.3932
56.5115,16.3635,47.4611
49.4039,21.8903,50.2794
48.8213,21.6858,53.0697
49.1242,17.6678,48.7551
48.8929,16.5643,51.5754
47.7273,19.7105,48.7385
46.7413,19.9289,52.3661
54.8763,25.6832,50.3646
44.3709,19.2671,52.0682
48.8427,17.959,49.7125
50.244,15.5376,47.1484
53.7472,17.1911,53.3999
47.1447,20.1687,46.9274
49.5104,17.8694,50.7535
45.9563,24.5402,47.3453
52.6822,16.1967,53.5085
53.8959,19.2705,52.6928
53.3684,19.2155,50.6582
48.8933,19.1228,49.3976
52.0249,16.0028,42.5039
47.8042,19.0301,50.3722
50.3315,21.4029,48.4932
46.2288,23.1308,47.8477
48.3486,23.3888,46.6481
46.7171,21.731,49.2606
50.8651,20.7801,48.6012
49.5022,25.2046,49.05
46.111,19.3827,50.2712
46.6509,18.6386,51.7281
46.5866,23.1731,52.471
53.0537,22.3563,46.2457
50.9965,21.0663,52.3093
50.4583,20.538,44.8257
55.4506,20.5953,50.5619
49.1583,19.3512,52.7866
48.2551,19.0728,44.2697
48.7691,20.539,53.0316
51.2974,21.8989,50.6397
53.7986,16.2123,49.3672
45.5127,21.9317,50.7238
46.537,28.6286,53.3761
52.2214,19.3691,50.6088
49.988,13.916,48.2953
49.8813,16.3672,54.2098
51.0618,17.9213,51.537
49.7447,20.0122,51.6346
47.7082,20.4797,49.201
54.0447,18.0651,49.3027
56.0311,20.7036,51.0908
50.0267,19.8311,49.1999
54.3262,20.2832,49.5494
53.8303,19.624,41.8962
50.125,24.0216,48.2026
47.1861,26.8574,41.5466
46.5227,17.4371,49.7833
52.6957,17.9356,53.1168
49.4681,18.0145,50.5091
53.0205,24.0578,52.2194
45.7011,18.8167,47.7963
50.6547,22.4485,46.1743
47.4202,23.7622,48.4089
57.5479,14.5135,54.159
50.4217,16.1912,50.1163
51.7881,19.2546,41.6774
46.5199,20.4139,50.514
49.3062,20.5993,51.5682
49.0062,21.8404,54.2407
50.2324,19.7845,48.1314
50.4035,24.9871,49.3505
50.2038,24.161,51.8061
49.5077,16.3751,53.7226
50.0768,17.6775,52.6527
47.4972,21.5561,48.6835
52.7138,18.0427,49.4192
49.4898,20.5691,45.9231
51.1711,15.6048,54.6881
48.6628,24.2698,52.2069
49.7484,17.0697,47.8844
48.5229,21.731,53.006
46.6149,18.6938,48.2531
48.2453,22.4561,41.8579
47.554,18.4137,46.7095
51.6781,22.3025,49.683
57.0515,24.8009,51.2531
51.5688,20.6773,54.6274
46.7042,26.0082,51.432
42.5177,17.7477,47.5011
51.1658,24.9901,56.4205
50.2466,23.3063,51.2149
46.459,20.7531,47.9101
51.7315,21.9326,45.9543
48.923,19.8392,52.108
46.1864,19.2529,51.5228
44.1319,18.2475,54.0316
56.1329,21.8737,46.7581
51.2855,18.307,47.2534
51.6139,19.5141,49.9068
49.2051,20.2703,47.7773
52.6294,21.2693,51.413
56.3024,19.2198,49.6597
48.9226,21.369,49.6687
49.8316,19.1266,48.65
46.8354,19.9203,54.0634
49.8311,23.3172,48.8563
50.066,14.985,48.2685
49.6787,23.2636,47.5696
43.9688,25.5293,55.1343
50.9046,23.4639,47.2419
49.7366,24.2218,48.2752
44.699,16.4607,52.1039
50.9484,19.9115,52.0529
52.3634,19.4128,48.8588
44.0541,23.5889,50.1855
53.0449,19.6512,49.6257
48.5326,18.1334,50.7913
49.0429,22.0271,51.7876
50.0859,22.6808,47.3954
53.582,20.0115,44.7766
47.0563,24.0464,46.4206
50.26,23.4479,46.9114
47.9259,22.4936,51.2983
50.1879,19.9727,54.3083
48.2466,15.7984,54.1446
43.8095,23.7958,47.6987
50.1362,15.9914,47.9691
51.3702,25.9829,46.621
52.2229,20.4144,47.5634
52.4493,25.5985,48.284
47.3161,17.0408,48.3864
51.4805,17.1303,44.262
45.6609,18.146,51.9925
50.2068,16.2403,50.3099
51.119,23.5242,47.3925
46.6532,17.3373,50.3738
49.1825,18.2717,44.1316
51.2834,21.6227,47.0755
50.9594,18.4652,56.1939
50.4158,22.6572,44.5647
50.6561,17.1684,51.3386
47.79,24.4151,49.4859
46.7319,23.4982,49.3541
48.5743,19.2322,46.6993
53.7864,18.1226,51.4815
45.9765,15.6428,49.9724
51.0308,17.7103,48.9628
52.523,21.9607,50.2983
49.5915,15.2556,49.2927
53.0673,22.3973,48.868
49.7578,20.2086,52.094
49.2815,19.7835,43.6015
51.9853,21.6194,54.4545
52.5475,21.3792,45.6961
49.3358,25.274,45.2398
50.4705,22.8037,53.1381
46.2531,20.9841,46.3445
53.3364,19.4963,47.7041
51.6184,17.484,53.1985
49.2764,17.8945,51.6319
47.642,18.9648,49.8345
49.9508,20.9032,46.6168
48.7035,17.9826,51.6821
51.8714,20.5218,48.2562
45.6434,18.906,50.6534
52.6399,20.6528,47.6853
50.2591,17.0984,48.8802
53.8333,22.8779,50.8204
55.4593,21.1788,52.6596
51.3373,15.6687,47.555
53.834,20.3169,52.6202
50.3487,17.1268,50.6149
49.4216,23.513,51.7437
52.6849,26.6074,54.634
50.5669,21.9437,51.6975
51.3876,16.9727,53.9274
50.5794,22.8011,48.831
46.8551,18.2813,48.5626
46.945,23.1745,48.383
51.2785,18.2688,47.6048
49.9586,20.7211,50.0677
51.9367,22.8159,53.389
51.7309,18.6295,50.733
45.4894,25.9127,51.2014
50.509,20.0157,47.0524
52.5292,19.9553,51.8564
47.5366,23.107,52.8513
49.5191,20.8755,52.7605
46.9823,19.7632,53.3155
49.8115,17.159,48.0831
53.4258,19.7992,44.1499
46.9985,20.1417,53.1601
55.2237,24.4001,55.9802
51.977,21.3019,45.4608
51.1324,18.9737,48.2961
51.7332,14.5581,49.929
51.4649,17.7217,48.5078
47.829,19.802,44.7955
51.4434,16.7002,50.8102
48.3342,22.1945,50.9244
48.5108,20.0806,52.8827
49.0087,21.9991,52.7923
45.1067,17.2453,49.24
44.365,25.8879,46.0355
49.801,15.8477,53.9945
48.7402,18.4147,53.6537
50.7992,16.3495,52.5755
48.894,20.669,51.0467
51.3972,23.8907,51.2868
53.2442,18.2158,52.4097
49.2822,19.4459,54.8948
56.6318,21.933,47.1506
46.2062,20.4254,49.8351
50.9956,19.8287,56.6998
52.605,24.6503,42.92
46.1345,22.5097,47.119
51.3991,18.004,50.4884
53.8836,21.0603,46.369
51.9697,19.2481,52.4261
55.7265,22.7936,50.1983
53.5814,15.3518,50.6467
54.6158,20.1186,48.8899
47.8004,19.0652,51.2899
53.6344,20.2693,48.9669
57.5797,21.4511,50.1341
49.2724,24.5125,51.6856
54.1637,22.4648,54.5922
48.5194,20.7287,48.6714
51.1761,20.6259,52.569
52.6828,18.382,52.4703
53.6413,18.8697,49.0052
50.178,25.126,46.8855
52.5376,15.2837,52.4512
47.6982,17.9382,52.4707
48.5796,15.6751,48.965
46.9354,22.4922,49.569
51.9271,20.6006,50.6377
45.692,20.6854,46.1623
50.0981,25.0774,49.1491
51.2211,21.109,51.9197
53.594,20.0043,48.0668
43.3174,20.5664,50.3835
50.8006,18.569,50.4688
52.4316,18.2683,51.077
51.5391,19.846,44.6746
52.5201,31.597,48.0363
52.2275,16.772,51.7283
55.0433,23.2389,55.9209
46.3249,26.9657,54.1618
49.145,18.77,52.6353
50.9149,17.7255,51.6084
49.2234,18.833,53.1798
49.9913,19.4613,48.282
53.8994,19.6725,52.8052
53.8669,19.9898,42.4816
48.3299,18.5606,48.659
50.7773,19.5449,47.7751
49.9202,21.1837,50.4705
50.7591,17.5619,50.4607
52.9016,22.3964,44.0142
49.0374,18.5749,45.5184
47.6519,17.0506,48.3449
56.6973,19.2377,48.6454
50.2996,17.9028,55.4954
52.3153,21.8409,46.1889
50.1394,19.3255,52.5827
49.5018,13.1082,51.3561
45.4806,20.9183,52.4896
53.6255,20.1771,52.5402
52.9706,21.0641,49.0853
51.3948,20.3352,48.8052
48.1184,19.451,50.0259
51.4385,21.1871,50.7352
49.6736,21.7886,52.1656
49.7364,23.424,47.7833
48.4958,16.9735,48.3155
46.2873,20.6764,48.987
50.6422,23.5283,46.0626
45.4031,25.7272,49.3094
48.5568,20.7143,50.5373
48.3595,23.5019,49.2081
49.7811,19.4585,44.8129
55.3747,18.2357,49.0823
47.4556,25.2588,51.4042
56.446,17.9805,48.455
53.3143,25.6516,53.4009
50.5984,19.5861,50.2156
49.4204,14.0536,44.1165
52.7028,20.4823,51.6685
49.011,19.8877,53.8886
55.0031,19.6045,52.4953
52.5122,20.2636,53.364
42.4726,20.5696,49.2699
53.1232,17.1309,51.6117
53.7121,23.5623,47.533
48.4911,21.3298,50.8836
52.8444,16.2425,52.6815
54.7143,17.2897,51.6286
47.6704,20.2884,50.12
46.4749,20.3945,47.2925
54.881,25.7825,50.3726
50.9787,18.6115,47.2482
52.8922,16.3074,44.4859
50.1473,22.1577,53.7133
50.1169,17.161,49.5585
51.1464,21.2018,46.008
49.9278,18.9377,51.0452
45.2377,24.5257,50.5209
46.3287,26.1231,50.9755
49.1568,20.2538,51.1036
48.0159,20.3179,48.7236
51.6304,19.5171,51.7661
50.7562,15.4204,47.7803
47.8291,16.8047,46.477
50.6801,14.3334,50.8053
49.8892,20.9756,53.2854
45.3814,48.8189,18.7237
47.64,47.4536,20.5664
50.3127,49.2118,19.6234
50.3311,45.626,22.496
49.2238,53.7828,24.1926
46.4303,51.0371,18.8322
48.5233,52.8053,16.6478
45.5347,49.5557,18.6309
55.9989,48.5679,25.842
48.1254,53.6076,17.4594
52.2618,47.8176,18.7822
49.2194,57.6863,19.0399
48.2995,48.1263,21.6272
52.6817,52.141,21.7526
48.4427,49.7791,18.7495
51.198,45.7174,16.7628
47.3881,46.3956,15.1161
51.7503,49.9056,19.1349
53.712,48.5651,22.8942
48.7666,48.0763,19.8601
52.3285,49.1795,22.6877
52.9864,54.2557,19.5434
53.3282,53.6757,18.3428
53.7444,41.1174,19.053
49.7675,55.5952,19.2183
54.5478,48.9962,22.0588
47.2576,47.3516,23.6624
49.6192,51.166,19.6833
47.607,46.9061,18.7274
42.6301,50.0787,19.1473
50.4975,48.5338,18.4099
52.2242,49.7611,18.5875
51.0767,50.2208,21.7521
53.8449,43.7524,19.9828
52.4238,48.0598,20.4713
50.4337,47.4446,15.8992
50.5051,48.8679,15.2365
50.2661,53.2262,16.5438
48.268,55.8688,19.6661
50.0317,47.0755,17.6721
45.9779,53.1438,20.0621
52.0514,46.5536,18.912
46.1593,47.5059,17.2231
52.6338,52.8637,16.5366
49.9103,51.8731,24.7804
47.2158,48.9077,21.4061
49.7257,51.7852,18.6512
49.5904,55.4256,20.2416
53.822,41.2235,16.144
53.0951,50.7836,19.9923
47.0624,51.7475,21.5936
55.5954,52.0134,20.5106
52.7119,52.5159,20.23
44.5063,50.3998,20.2219
46.652,52.4201,21.6656
55.4892,48.3988,15.3516
44.0743,50.5102,17.4868
46.9993,50.6595,19.6729
42.3827,49.3708,25.1306
51.0954,48.7297,25.5352
50.5753,46.9087,21.8666
49.7405,55.9216,21.9347
49.1888,48.2601,14.7568
49.289,49.1156,28.9334
44.8873,51.2748,16.8475
47.4275,45.5142,21.6834
46.0569,48.5718,21.879
44.699,52.0184,20.059
50.4019,43.2294,15.9543
45.7579,47.052,21.4636
49.0349,49.1295,20.3618
53.5134,50.6326,24.2844
51.741,49.6272,15.9372
50.3287,50.7722,17.8477
54.7218,50.6822,20.5209
48.3348,50.0992,21.2297
49.958,48.8128,16.8195
48.76,51.5462,20.5592
50.0396,47.2149,21.5362
47.5201,45.5665,20.3107
53.5286,51.98,18.1221
50.3649,51.6705,23.3417
52.394,45.6641,19.3264
47.6606,50.5502,17.5154
50.3468,54.4962,13.5092
49.1544,52.2932,19.8515
46.5687,46.5222,15.8717
51.8638,47.2106,20.0707
49.9764,45.0666,16.7275
57.0152,54.2839,20.3234
52.8229,45.6703,19.9764
46.2578,48.2612,16.488
53.5014,52.3962,22.7557
50.4908,47.3159,19.5647
54.2497,50.4169,21.5204
52.2977,50.4363,17.418
50.1766,44.7517,19.2993
50.6781,49.1096,17.3759
51.9789,44.4618,14.0048
51.0581,44.9411,22.8616
53.1383,53.5547,21.9685
53.1322,53.729,19.5712
51.3833,54.0383,14.2302
47.3352,51.25,20.3511
49.7201,46.8538,18.9607
50.5945,50.0553,14.6427
53.8319,54.4302,23.2724
45.9295,47.7601,15.7443
49.4482,53.4132,19.3551
49.5256,50.2307,22.3294
47.8865,49.4591,22.6645
51.3812,47.2463,12.5644
48.0476,49.1392,17.7211
53.654,54.3573,20.1177
46.6291,51.6722,16.4523
47.7224,49.5087,18.686
51.2495,50.2009,16.94
45.0649,49.9869,20.0629
46.7986,50.8835,19.9315
52.8605,56.2408,18.7136
48.1644,52.2119,21.5541
48.9656,50.094,17.0252
52.0429,52.5926,19.2014
52.1466,48.549,19.3976
48.23,45.1741,18.2235
48.2079,51.1758,18.3594
50.3799,51.6024,19.5777
52.1016,49.7621,23.7055
44.4071,50.6118,17.8001
49.3311,46.7529,17.923
47.3408,54.0973,16.7748
48.8863,50.392,21.9619
50.5498,49.3389,24.3519
49.063,52.143,19.506
50.911,51.3979,17.7987
47.0017,51.2124,18.4177
54.074,48.4588,23.9692
49.0893,50.4276,24.9901
44.6968,49.2619,21.6268
50.4943,53.8901,19.791
54.9243,45.9498,20.2704
55.1311,52.0762,17.4012
49.8041,49.5319,24.3197
49.0604,50.4635,22.9724
54.3456,49.9029,16.107
53.3119,53.0479,19.4255
51.1363,48.4031,16.4428
50.7867,47.1757,21.4088
46.2073,49.8914,25.697
47.5841,54.9399,25.0192
52.7189,51.1997,18.7104
50.701,52.788,21.7596
56.3794,49.9328,24.8979
51.4877,48.2996,19.494
53.6449,49.7585,21.8676
53.2243,50.3778,18.2431
58.8469,51.826,21.5719
50.2318,55.0287,17.6306
53.7788,49.2386,19.6123
48.5477,45.8681,19.0941
51.4773,51.8356,26.1214
51.9728,48.3696,15.5122
44.7097,50.6192,17.7499
46.9934,50.5465,19.7579
52.5198,51.9527,21.449
49.824,46.7793,18.0407
52.181,50.9513,21.394
53.4906,51.7602,23.9457
45.753,45.0196,17.3971
49.3439,50.2611,26.0323
46.2605,50.2934,19.194
48.0667,46.5488,18.659
49.7047,48.6475,24.6711
49.2001,48.1084,21.6905
48.8321,52.1512,23.0992
52.3262,51.6245,20.4555
51.0049,50.2629,21.9923
50.9393,55.4976,20.4537
52.5376,52.6017,17.861
47.399,47.9175,22.181
46.341,45.2331,21.7106
52.6469,55.0575,17.0043
49.4383,49.0828,20.3266
52.8058,46.4582,25.7035
50.866,48.2768,19.01
44.5834,51.9044,18.3668
49.1648,48.8952,21.3736
49.2668,52.343,17.6862
50.5828,49.0282,19.0073
48.676,51.012,15.3786
52.1746,56.0018,17.2484
44.5055,52.0441,17.4923
45.5538,49.6386,20.3821
51.3417,50.6809,26.6061
53.1868,49.1212,18.9884
51.955,47.7414,20.4851
47.2948,46.2818,20.907
51.3062,45.057,22.0819
43.127,51.1311,19.0435
51.4803,47.0948,21.4195
49.7431,46.8185,24.6651
48.8084,53.3633,20.1353
48.5705,44.5766,23.7147
47.6761,53.0097,17.3201
54.4867,48.9879,18.6315
52.2527,48.6886,18.7174
49.5067,50.7575,14.07
56.977,52.736,21.2779
47.4418,46.0013,22.8179
52.6696,46.5562,17.8973
51.4218,50.4673,16.6173
49.4178,51.2097,16.7613
48.3163,47.3048,22.0457
53.7889,46.8464,16.7234
49.0865,54.1145,16.6784
50.6799,49.3062,18.3293
48.3577,49.0287,25.0535
49.1901,45.1265,19.7415
52.0223,47.4853,17.0614
51.5625,46.7574,17.7799
48.7291,47.8447,22.5718
50.9941,53.961,17.8178
47.6319,49.3887,19.8766
48.848,53.1387,17.1902
50.5486,46.9076,19.0089
49.766,47.8489,20.8399
49.7941,53.7904,17.2247
51.1384,50.4463,21.2014
45.8227,54.3494,16.9248
55.4005,44.0031,20.5209
49.1817,50.52,17.0297
52.5673,48.975,21.8522
43.2627,52.77,18.8463
50.3541,46.9391,18.9865
50.9751,51.5525,22.6253
49.4785,50.8993,19.7732
54.2391,48.9662,16.6077
49.1552,53.8916,13.3446
43.9027,50.8503,15.771
56.428,54.8092,21.3819
